Time,Source,Destination,Protocol,Length
15.082047,172.217.25.174,172.30.1.7,QUIC,162
15.082139,172.30.1.7,172.217.25.174,QUIC,75
15.086014,172.30.1.7,34.128.9.170,TCP,1466
15.086025,172.30.1.7,34.128.9.170,TLSv1.2,349
15.098517,34.128.9.170,172.30.1.7,TCP,66
15.098519,34.128.9.170,172.30.1.7,TCP,66
15.09852,172.217.25.174,172.30.1.7,QUIC,67
15.105795,172.217.25.174,172.30.1.7,QUIC,65
15.278251,34.128.9.170,172.30.1.7,TLSv1.2,145
15.278361,172.30.1.7,34.128.9.170,TCP,66
15.279727,34.128.9.170,172.30.1.7,TLSv1.2,1466
15.279729,34.128.9.170,172.30.1.7,TLSv1.2,319
15.27978,172.30.1.7,34.128.9.170,TCP,66
15.280996,172.30.1.7,34.128.9.170,TCP,1466
15.281005,172.30.1.7,34.128.9.170,TLSv1.2,362
15.283374,34.128.9.170,172.30.1.7,TLSv1.2,117
15.283404,172.30.1.7,34.128.9.170,TCP,66
15.28345,172.30.1.7,34.128.9.170,TLSv1.2,105
15.287556,34.128.9.170,172.30.1.7,TCP,66
15.290409,34.128.9.170,172.30.1.7,TCP,66
15.475761,34.128.9.170,172.30.1.7,TLSv1.2,145
15.475763,34.128.9.170,172.30.1.7,TLSv1.2,1466
15.475764,34.128.9.170,172.30.1.7,TLSv1.2,318
15.475766,34.128.9.170,172.30.1.7,TLSv1.2,117
15.475846,172.30.1.7,34.128.9.170,TCP,66
15.476069,172.30.1.7,34.128.9.170,TLSv1.2,118
15.479409,172.30.1.7,34.128.9.170,TCP,1466
15.479411,172.30.1.7,34.128.9.170,TCP,1466
15.479412,172.30.1.7,34.128.9.170,TCP,1466
15.479413,172.30.1.7,34.128.9.170,TCP,1466
15.479433,172.30.1.7,34.128.9.170,TLSv1.2,1135
15.484073,34.128.9.170,172.30.1.7,TCP,66
15.489479,34.128.9.170,172.30.1.7,TCP,66
15.48948,34.128.9.170,172.30.1.7,TCP,66
15.489481,34.128.9.170,172.30.1.7,TCP,66
15.489482,34.128.9.170,172.30.1.7,TCP,66
15.775438,34.128.9.170,172.30.1.7,TLSv1.2,146
15.775439,34.128.9.170,172.30.1.7,TLSv1.2,230
15.77544,34.128.9.170,172.30.1.7,TLSv1.2,117
15.775441,34.128.9.170,172.30.1.7,TLSv1.2,1466
15.775443,34.128.9.170,172.30.1.7,TLSv1.2,1174
15.775444,34.128.9.170,172.30.1.7,TLSv1.2,263
15.775445,34.128.9.170,172.30.1.7,TLSv1.2,1466
15.775446,34.128.9.170,172.30.1.7,TLSv1.2,269
15.775446,34.128.9.170,172.30.1.7,TLSv1.2,1010
15.775447,34.128.9.170,172.30.1.7,TLSv1.2,131
15.775509,172.30.1.7,34.128.9.170,TCP,66
15.775858,172.30.1.7,34.128.9.170,TCP,66
15.776175,172.30.1.7,34.128.9.170,TLSv1.2,118
15.77622,172.30.1.7,34.128.9.170,TLSv1.2,101
15.778006,172.30.1.7,34.128.9.170,TLSv1.2,359
15.784568,34.128.9.170,172.30.1.7,TCP,66
15.784569,34.128.9.170,172.30.1.7,TCP,66
15.784569,34.128.9.170,172.30.1.7,TCP,66
15.952193,34.128.9.170,172.30.1.7,TLSv1.2,109
15.95224,172.30.1.7,34.128.9.170,TCP,66
15.968667,34.128.9.170,172.30.1.7,TLSv1.2,263
15.968669,34.128.9.170,172.30.1.7,TLSv1.2,136
15.968702,172.30.1.7,34.128.9.170,TCP,66
15.981941,34.128.9.170,172.30.1.7,TLSv1.2,131
15.98198,172.30.1.7,34.128.9.170,TCP,66
15.982382,172.30.1.7,34.128.9.170,TLSv1.2,176
15.993753,34.128.9.170,172.30.1.7,TCP,66
16.153717,34.128.9.170,172.30.1.7,TLSv1.2,109
16.153865,172.30.1.7,34.128.9.170,TCP,66
16.502366,172.30.1.7,142.250.76.132,UDP,1288
16.502386,172.30.1.7,142.250.76.132,UDP,1292
16.504573,172.30.1.7,142.250.76.132,UDP,607
16.537702,142.250.76.132,172.30.1.7,UDP,65
16.540243,142.250.76.132,172.30.1.7,UDP,69
16.567857,172.30.1.7,142.250.76.132,UDP,74
16.593285,172.30.1.7,142.250.76.132,UDP,82
16.61788,172.30.1.7,142.250.76.132,UDP,252
16.63591,142.250.76.132,172.30.1.7,UDP,1288
16.635912,142.250.76.132,172.30.1.7,UDP,884
16.635913,142.250.76.132,172.30.1.7,UDP,67
16.635914,142.250.76.132,172.30.1.7,UDP,283
16.636118,172.30.1.7,142.250.76.132,UDP,73
16.636129,172.30.1.7,142.250.76.132,UDP,73
16.662788,142.250.76.132,172.30.1.7,UDP,64
16.662853,172.30.1.7,142.250.76.132,UDP,75
16.664413,142.250.76.132,172.30.1.7,UDP,71
16.664523,172.30.1.7,142.250.76.132,UDP,75
16.689954,142.250.76.132,172.30.1.7,UDP,70
16.690034,172.30.1.7,142.250.76.132,UDP,75
16.718707,172.30.1.7,142.250.76.132,UDP,82
16.719105,172.30.1.7,142.250.76.132,UDP,254
16.72327,172.30.1.7,34.128.9.170,TLSv1.2,340
16.723476,172.30.1.7,34.128.9.170,TLSv1.2,309
16.729117,34.128.9.170,172.30.1.7,TCP,66
16.730636,34.128.9.170,172.30.1.7,TCP,66
16.740553,142.250.76.132,172.30.1.7,UDP,1288
16.740554,142.250.76.132,172.30.1.7,UDP,96
16.740556,142.250.76.132,172.30.1.7,UDP,67
16.740557,142.250.76.132,172.30.1.7,UDP,234
16.740723,172.30.1.7,142.250.76.132,UDP,75
16.740738,172.30.1.7,142.250.76.132,UDP,75
16.754147,142.250.76.132,172.30.1.7,UDP,71
16.754304,172.30.1.7,142.250.76.132,UDP,73
16.777293,142.250.76.132,172.30.1.7,UDP,70
16.805385,172.30.1.7,142.250.76.132,UDP,74
16.832661,142.250.76.132,172.30.1.7,UDP,1288
16.832663,142.250.76.132,172.30.1.7,UDP,92
16.832865,172.30.1.7,142.250.76.132,UDP,77
16.83514,142.250.76.132,172.30.1.7,UDP,253
16.854005,172.30.1.7,142.250.76.132,UDP,261
16.85775,172.30.1.7,34.128.9.170,TLSv1.2,150
16.857937,172.30.1.7,34.128.9.170,TLSv1.2,150
16.858157,172.30.1.7,34.128.9.170,TLSv1.2,314
16.869914,34.128.9.170,172.30.1.7,TCP,66
16.869916,34.128.9.170,172.30.1.7,TCP,66
16.869917,34.128.9.170,172.30.1.7,TCP,66
16.869918,34.128.9.170,172.30.1.7,TCP,66
16.889603,142.250.76.132,172.30.1.7,UDP,69
16.8946,34.128.9.170,172.30.1.7,TLSv1.2,109
16.894601,34.128.9.170,172.30.1.7,TLSv1.2,109
16.89467,172.30.1.7,34.128.9.170,TCP,66
16.916587,34.128.9.170,172.30.1.7,TLSv1.2,110
16.916588,34.128.9.170,172.30.1.7,TLSv1.2,136
16.91659,34.128.9.170,172.30.1.7,TLSv1.2,121
16.916591,34.128.9.170,172.30.1.7,TLSv1.2,136
16.916656,172.30.1.7,34.128.9.170,TCP,66
16.917913,172.30.1.7,142.250.76.132,UDP,74
16.919737,34.128.9.170,172.30.1.7,TLSv1.2,131
16.919777,172.30.1.7,34.128.9.170,TCP,66
16.951588,142.250.76.132,172.30.1.7,UDP,1288
16.95159,142.250.76.132,172.30.1.7,UDP,108
16.951755,172.30.1.7,142.250.76.132,UDP,77
16.952591,142.250.76.132,172.30.1.7,UDP,67
16.953214,142.250.76.132,172.30.1.7,UDP,271
16.95332,172.30.1.7,142.250.76.132,UDP,73
17.00934,142.250.76.132,172.30.1.7,UDP,66
17.01218,172.30.1.7,142.250.76.132,UDP,257
17.017857,172.30.1.7,34.128.9.170,TLSv1.2,176
17.018403,172.30.1.7,34.128.9.170,TLSv1.2,314
17.025803,34.128.9.170,172.30.1.7,TCP,66
17.027346,34.128.9.170,172.30.1.7,TLSv1.2,109
17.027405,172.30.1.7,34.128.9.170,TCP,66
17.028943,34.128.9.170,172.30.1.7,TLSv1.2,109
17.028945,34.128.9.170,172.30.1.7,TLSv1.2,109
17.02899,172.30.1.7,34.128.9.170,TCP,66
17.047518,34.128.9.170,172.30.1.7,TLSv1.2,110
17.047519,34.128.9.170,172.30.1.7,TLSv1.2,136
17.047521,34.128.9.170,172.30.1.7,TLSv1.2,131
17.047584,172.30.1.7,34.128.9.170,TCP,66
17.097061,172.30.1.7,142.250.76.132,UDP,257
17.159058,142.250.76.132,172.30.1.7,UDP,70
17.15906,142.250.76.132,172.30.1.7,UDP,1288
17.159062,142.250.76.132,172.30.1.7,UDP,132
17.159063,142.250.76.132,172.30.1.7,UDP,114
17.159416,172.30.1.7,142.250.76.132,UDP,77
17.159473,172.30.1.7,142.250.76.132,UDP,73
17.1889,34.128.9.170,172.30.1.7,TLSv1.2,109
17.188901,34.128.9.170,172.30.1.7,TLSv1.2,109
17.18901,172.30.1.7,34.128.9.170,TCP,66
17.190391,142.250.76.132,172.30.1.7,UDP,67
17.194607,142.250.76.132,172.30.1.7,UDP,65
17.207743,34.128.9.170,172.30.1.7,TLSv1.2,110
17.207744,34.128.9.170,172.30.1.7,TLSv1.2,135
17.207798,172.30.1.7,34.128.9.170,TCP,66
17.209284,34.128.9.170,172.30.1.7,TLSv1.2,130
17.209317,172.30.1.7,34.128.9.170,TCP,66
17.799442,172.30.1.7,34.128.9.170,TLSv1.2,176
17.813886,34.128.9.170,172.30.1.7,TCP,66
17.885324,172.30.1.7,34.120.195.249,UDP,93
17.885453,172.30.1.7,34.120.195.249,UDP,1461
17.885454,172.30.1.7,34.120.195.249,UDP,1461
17.886216,172.30.1.7,34.120.195.249,UDP,1506
17.88689,172.30.1.7,34.120.195.249,UDP,1461
17.887551,172.30.1.7,34.120.195.249,UDP,1461
17.888263,172.30.1.7,34.120.195.249,UDP,567
17.896343,34.120.195.249,172.30.1.7,UDP,74
17.896345,34.120.195.249,172.30.1.7,UDP,75
17.896346,34.120.195.249,172.30.1.7,UDP,71
17.896615,172.30.1.7,34.120.195.249,UDP,75
17.927739,34.120.195.249,172.30.1.7,UDP,151
17.927904,172.30.1.7,34.120.195.249,UDP,80
17.927959,172.30.1.7,34.120.195.249,UDP,73
17.939227,34.120.195.249,172.30.1.7,UDP,70
17.972686,34.128.9.170,172.30.1.7,TLSv1.2,109
17.972795,172.30.1.7,34.128.9.170,TCP,66
18.120358,172.30.1.7,168.126.63.2,DNS,76
18.120556,172.30.1.7,168.126.63.2,DNS,76
18.129521,172.30.1.7,34.128.9.170,TCP,1466
18.129537,172.30.1.7,34.128.9.170,TLSv1.2,351
18.1521,172.30.1.7,34.128.9.170,TCP,1466
18.209363,168.126.63.2,172.30.1.7,DNS,194
18.209365,168.126.63.2,172.30.1.7,DNS,209
18.20994,172.30.1.7,125.209.233.27,TCP,78
18.210063,172.30.1.7,125.209.233.27,TCP,78
18.210884,34.128.9.170,172.30.1.7,TCP,66
18.210886,34.128.9.170,172.30.1.7,TCP,78
18.222286,125.209.233.27,172.30.1.7,TCP,74
18.222287,125.209.233.27,172.30.1.7,TCP,74
18.222375,172.30.1.7,125.209.233.27,TCP,66
18.222428,172.30.1.7,125.209.233.27,TCP,66
18.222562,172.30.1.7,125.209.233.27,TCP,1494
18.222565,172.30.1.7,125.209.233.27,TLSv1.3,396
18.222696,172.30.1.7,125.209.233.27,TCP,1494
18.222698,172.30.1.7,125.209.233.27,TLSv1.3,428
18.23575,125.209.233.27,172.30.1.7,TCP,66
18.235751,125.209.233.27,172.30.1.7,TCP,66
18.235752,125.209.233.27,172.30.1.7,TLSv1.3,1514
18.235752,125.209.233.27,172.30.1.7,TCP,1514
18.235754,125.209.233.27,172.30.1.7,TLSv1.3,798
18.235755,125.209.233.27,172.30.1.7,TLSv1.3,1514
18.235756,125.209.233.27,172.30.1.7,TCP,1514
18.235758,125.209.233.27,172.30.1.7,TLSv1.3,798
18.235857,172.30.1.7,125.209.233.27,TCP,66
18.235905,172.30.1.7,125.209.233.27,TCP,66
18.235915,172.30.1.7,125.209.233.27,TCP,66
18.236028,172.30.1.7,125.209.233.27,TCP,66
18.23774,172.30.1.7,125.209.233.27,TLSv1.3,130
18.237917,172.30.1.7,125.209.233.27,TLSv1.3,130
18.23796,172.30.1.7,125.209.233.27,TCP,66
18.238006,172.30.1.7,125.209.233.27,TLSv1.3,158
18.238136,172.30.1.7,125.209.233.27,TCP,1494
18.23814,172.30.1.7,125.209.233.27,TLSv1.3,223
18.244407,125.209.233.27,172.30.1.7,TLSv1.3,321
18.24441,125.209.233.27,172.30.1.7,TLSv1.3,321
18.244568,172.30.1.7,125.209.233.27,TCP,66
18.247635,125.209.233.27,172.30.1.7,TCP,66
18.247637,125.209.233.27,172.30.1.7,TLSv1.3,130
18.247638,125.209.233.27,172.30.1.7,TLSv1.3,321
18.24764,125.209.233.27,172.30.1.7,TLSv1.3,321
18.247642,125.209.233.27,172.30.1.7,TLSv1.3,90
18.247791,172.30.1.7,125.209.233.27,TCP,66
18.247903,172.30.1.7,125.209.233.27,TLSv1.3,97
18.247908,172.30.1.7,125.209.233.27,TCP,54
18.247932,172.30.1.7,125.209.233.27,TCP,54
18.270134,125.209.233.27,172.30.1.7,TLSv1.3,817
18.270137,125.209.233.27,172.30.1.7,TCP,1514
18.270139,125.209.233.27,172.30.1.7,TCP,1514
18.270141,125.209.233.27,172.30.1.7,TCP,1514
18.270143,125.209.233.27,172.30.1.7,TCP,1514
18.270145,125.209.233.27,172.30.1.7,TCP,1514
18.270147,125.209.233.27,172.30.1.7,TCP,1514
18.27015,125.209.233.27,172.30.1.7,TCP,1514
18.270152,125.209.233.27,172.30.1.7,TLSv1.3,1477
18.270355,172.30.1.7,125.209.233.27,TCP,66
18.270458,172.30.1.7,125.209.233.27,TCP,66
18.306747,172.30.1.7,168.126.63.2,DNS,75
18.30686,172.30.1.7,168.126.63.2,DNS,75
18.313678,168.126.63.2,172.30.1.7,DNS,273
18.31368,168.126.63.2,172.30.1.7,DNS,197
18.316956,172.30.1.7,43.250.152.66,TCP,78
18.322848,43.250.152.66,172.30.1.7,TCP,74
18.323021,172.30.1.7,43.250.152.66,TCP,66
18.32318,172.30.1.7,43.250.152.66,TCP,1514
18.323186,172.30.1.7,43.250.152.66,TLSv1.3,662
18.334327,43.250.152.66,172.30.1.7,TCP,66
18.334329,43.250.152.66,172.30.1.7,TLSv1.3,304
18.334459,172.30.1.7,43.250.152.66,TCP,66
18.335731,172.30.1.7,43.250.152.66,TLSv1.3,130
18.335819,172.30.1.7,43.250.152.66,TLSv1.3,158
18.335903,172.30.1.7,43.250.152.66,TLSv1.3,503
18.335912,172.30.1.7,43.250.152.66,TLSv1.3,152
18.342362,43.250.152.66,172.30.1.7,TCP,66
18.342363,43.250.152.66,172.30.1.7,TLSv1.3,130
18.342457,172.30.1.7,43.250.152.66,TCP,66
18.342572,172.30.1.7,43.250.152.66,TLSv1.3,97
18.344651,43.250.152.66,172.30.1.7,TLSv1.3,1369
18.344653,43.250.152.66,172.30.1.7,TCP,1514
18.344655,43.250.152.66,172.30.1.7,TCP,1514
18.344656,43.250.152.66,172.30.1.7,TCP,1514
18.344658,43.250.152.66,172.30.1.7,TCP,1514
18.34466,43.250.152.66,172.30.1.7,TCP,1514
18.344661,43.250.152.66,172.30.1.7,TCP,1514
18.344663,43.250.152.66,172.30.1.7,TCP,1514
18.344664,43.250.152.66,172.30.1.7,TCP,1514
18.344767,172.30.1.7,43.250.152.66,TCP,66
18.344831,172.30.1.7,43.250.152.66,TCP,66
18.354,43.250.152.66,172.30.1.7,TCP,1514
18.354002,43.250.152.66,172.30.1.7,TCP,1514
18.354004,43.250.152.66,172.30.1.7,TCP,1514
18.354005,43.250.152.66,172.30.1.7,TLSv1.3,1514
18.354007,43.250.152.66,172.30.1.7,TCP,1514
18.354008,43.250.152.66,172.30.1.7,TCP,1514
18.35401,43.250.152.66,172.30.1.7,TCP,1514
18.354012,43.250.152.66,172.30.1.7,TCP,1514
18.354013,43.250.152.66,172.30.1.7,TCP,1514
18.354015,43.250.152.66,172.30.1.7,TCP,1514
18.354016,43.250.152.66,172.30.1.7,TCP,1514
18.354018,43.250.152.66,172.30.1.7,TLSv1.3,1514
18.354019,43.250.152.66,172.30.1.7,TCP,1514
18.354021,43.250.152.66,172.30.1.7,TCP,1514
18.354022,43.250.152.66,172.30.1.7,TCP,1514
18.354023,43.250.152.66,172.30.1.7,TCP,1514
18.354025,43.250.152.66,172.30.1.7,TCP,1514
18.354026,43.250.152.66,172.30.1.7,TCP,1514
18.354028,43.250.152.66,172.30.1.7,TCP,1514
18.354029,43.250.152.66,172.30.1.7,TCP,1514
18.354151,172.30.1.7,43.250.152.66,TCP,66
18.354202,172.30.1.7,43.250.152.66,TCP,66
18.354213,172.30.1.7,43.250.152.66,TCP,66
18.354349,172.30.1.7,43.250.152.66,TCP,66
18.360526,43.250.152.66,172.30.1.7,TCP,1514
18.360528,43.250.152.66,172.30.1.7,TCP,1514
18.360529,43.250.152.66,172.30.1.7,TLSv1.3,1514
18.36053,43.250.152.66,172.30.1.7,TCP,1514
18.360531,43.250.152.66,172.30.1.7,TCP,1514
18.360532,43.250.152.66,172.30.1.7,TCP,1514
18.360534,43.250.152.66,172.30.1.7,TCP,1514
18.360535,43.250.152.66,172.30.1.7,TCP,1514
18.360536,43.250.152.66,172.30.1.7,TCP,1514
18.360538,43.250.152.66,172.30.1.7,TCP,1514
18.360539,43.250.152.66,172.30.1.7,TCP,1514
18.36054,43.250.152.66,172.30.1.7,TCP,1514
18.360541,43.250.152.66,172.30.1.7,TCP,1514
18.360542,43.250.152.66,172.30.1.7,TLSv1.3,1514
18.360544,43.250.152.66,172.30.1.7,TCP,1514
18.360545,43.250.152.66,172.30.1.7,TCP,1514
18.360546,43.250.152.66,172.30.1.7,TCP,1514
18.360547,43.250.152.66,172.30.1.7,TLSv1.3,1514
18.360548,43.250.152.66,172.30.1.7,TCP,1514
18.360549,43.250.152.66,172.30.1.7,TCP,1514
18.360551,43.250.152.66,172.30.1.7,TCP,1514
18.360552,43.250.152.66,172.30.1.7,TCP,1514
18.360553,43.250.152.66,172.30.1.7,TCP,1514
18.360554,43.250.152.66,172.30.1.7,TCP,1514
18.360555,43.250.152.66,172.30.1.7,TCP,1514
18.360556,43.250.152.66,172.30.1.7,TCP,1514
18.360557,43.250.152.66,172.30.1.7,TCP,1514
18.360559,43.250.152.66,172.30.1.7,TCP,1514
18.36056,43.250.152.66,172.30.1.7,TCP,1514
18.360561,43.250.152.66,172.30.1.7,TLSv1.3,1514
18.360562,43.250.152.66,172.30.1.7,TCP,1514
18.360563,43.250.152.66,172.30.1.7,TCP,1514
18.360663,172.30.1.7,43.250.152.66,TCP,66
18.360707,172.30.1.7,43.250.152.66,TCP,66
18.360716,172.30.1.7,43.250.152.66,TCP,66
18.360726,172.30.1.7,43.250.152.66,TCP,66
18.360732,172.30.1.7,43.250.152.66,TCP,66
18.361724,43.250.152.66,172.30.1.7,TCP,1514
18.361725,43.250.152.66,172.30.1.7,TCP,1514
18.361727,43.250.152.66,172.30.1.7,TCP,1514
18.361728,43.250.152.66,172.30.1.7,TCP,1514
18.361729,43.250.152.66,172.30.1.7,TCP,1514
18.361731,43.250.152.66,172.30.1.7,TCP,1514
18.361732,43.250.152.66,172.30.1.7,TCP,1514
18.361733,43.250.152.66,172.30.1.7,TCP,1514
18.361787,172.30.1.7,43.250.152.66,TCP,66
18.361821,172.30.1.7,43.250.152.66,TCP,66
18.367734,43.250.152.66,172.30.1.7,TLSv1.3,1514
18.367736,43.250.152.66,172.30.1.7,TCP,1514
18.367737,43.250.152.66,172.30.1.7,TCP,1514
18.367738,43.250.152.66,172.30.1.7,TCP,1514
18.367739,43.250.152.66,172.30.1.7,TCP,1514
18.367741,43.250.152.66,172.30.1.7,TCP,1514
18.367745,43.250.152.66,172.30.1.7,TCP,1514
18.367747,43.250.152.66,172.30.1.7,TCP,1514
18.367748,43.250.152.66,172.30.1.7,TCP,1514
18.367749,43.250.152.66,172.30.1.7,TCP,1514
18.36775,43.250.152.66,172.30.1.7,TCP,1514
18.367752,43.250.152.66,172.30.1.7,TLSv1.3,1514
18.367753,43.250.152.66,172.30.1.7,TLSv1.3,1514
18.367754,43.250.152.66,172.30.1.7,TLSv1.3,827
18.36784,172.30.1.7,43.250.152.66,TCP,66
18.367876,172.30.1.7,43.250.152.66,TCP,66
18.3681,172.30.1.7,43.250.152.66,TCP,66
18.371247,172.30.1.7,168.126.63.2,DNS,75
18.371291,172.30.1.7,168.126.63.2,DNS,75
18.376339,168.126.63.2,172.30.1.7,DNS,161
18.376341,168.126.63.2,172.30.1.7,DNS,197
18.376679,172.30.1.7,61.247.197.72,TCP,78
18.384857,61.247.197.72,172.30.1.7,TCP,74
18.384962,172.30.1.7,61.247.197.72,TCP,66
18.385092,172.30.1.7,61.247.197.72,TCP,1494
18.385097,172.30.1.7,61.247.197.72,TLSv1.3,714
18.394009,34.128.9.170,172.30.1.7,TLSv1.2,145
18.39401,34.128.9.170,172.30.1.7,TLSv1.2,238
18.394091,172.30.1.7,34.128.9.170,TCP,66
18.394937,172.30.1.7,34.128.9.170,TCP,1466
18.394947,172.30.1.7,34.128.9.170,TLSv1.2,362
18.39742,34.128.9.170,172.30.1.7,TLSv1.2,117
18.39749,172.30.1.7,34.128.9.170,TCP,66
18.397565,172.30.1.7,34.128.9.170,TLSv1.2,105
18.399077,61.247.197.72,172.30.1.7,TCP,66
18.399078,61.247.197.72,172.30.1.7,TLSv1.3,304
18.399149,172.30.1.7,61.247.197.72,TCP,66
18.400576,172.30.1.7,61.247.197.72,TLSv1.3,130
18.400734,172.30.1.7,61.247.197.72,TLSv1.3,158
18.400801,172.30.1.7,61.247.197.72,TLSv1.3,498
18.400905,34.128.9.170,172.30.1.7,TCP,66
18.405851,34.128.9.170,172.30.1.7,TCP,66
18.409956,61.247.197.72,172.30.1.7,TCP,66
18.409958,61.247.197.72,172.30.1.7,TLSv1.3,130
18.409959,61.247.197.72,172.30.1.7,TLSv1.3,222
18.4101,172.30.1.7,61.247.197.72,TCP,66
18.410306,172.30.1.7,61.247.197.72,TLSv1.3,97
18.410319,172.30.1.7,61.247.197.72,TLSv1.3,101
18.418612,61.247.197.72,172.30.1.7,TCP,66
18.425406,172.30.1.7,61.247.197.72,TLSv1.3,153
18.435568,61.247.197.72,172.30.1.7,TLSv1.3,221
18.435646,172.30.1.7,61.247.197.72,TCP,66
18.435772,172.30.1.7,61.247.197.72,TLSv1.3,101
18.487072,61.247.197.72,172.30.1.7,TCP,66
18.584767,34.128.9.170,172.30.1.7,TLSv1.2,146
18.58477,34.128.9.170,172.30.1.7,TLSv1.2,1466
18.584772,34.128.9.170,172.30.1.7,TLSv1.2,277
18.584904,172.30.1.7,34.128.9.170,TCP,66
18.586302,172.30.1.7,34.128.9.170,TCP,1466
18.586317,172.30.1.7,34.128.9.170,TLSv1.2,362
18.588912,34.128.9.170,172.30.1.7,TLSv1.2,117
18.588996,172.30.1.7,34.128.9.170,TCP,66
18.589092,172.30.1.7,34.128.9.170,TLSv1.2,105
18.593263,34.128.9.170,172.30.1.7,TCP,66
18.598431,34.128.9.170,172.30.1.7,TCP,66
18.733209,125.209.233.27,172.30.1.7,TCP,1514
18.733214,125.209.233.27,172.30.1.7,TLSv1.3,1165
18.733216,125.209.233.27,172.30.1.7,TCP,1514
18.733219,125.209.233.27,172.30.1.7,TLSv1.3,91
18.733221,125.209.233.27,172.30.1.7,TCP,1514
18.733223,125.209.233.27,172.30.1.7,TCP,1514
18.733226,125.209.233.27,172.30.1.7,TCP,1514
18.733228,125.209.233.27,172.30.1.7,TCP,1514
18.73323,125.209.233.27,172.30.1.7,TLSv1.3,1514
18.733233,125.209.233.27,172.30.1.7,TCP,1514
18.733235,125.209.233.27,172.30.1.7,TCP,1514
18.733237,125.209.233.27,172.30.1.7,TCP,1514
18.733239,125.209.233.27,172.30.1.7,TCP,1514
18.733241,125.209.233.27,172.30.1.7,TCP,1514
18.733243,125.209.233.27,172.30.1.7,TCP,1514
18.733245,125.209.233.27,172.30.1.7,TCP,1514
18.733247,125.209.233.27,172.30.1.7,TCP,1514
18.73325,125.209.233.27,172.30.1.7,TCP,1514
18.733252,125.209.233.27,172.30.1.7,TLSv1.3,1514
18.733254,125.209.233.27,172.30.1.7,TLSv1.3,1514
18.733256,125.209.233.27,172.30.1.7,TLSv1.3,1514
18.733258,125.209.233.27,172.30.1.7,TCP,1514
18.73326,125.209.233.27,172.30.1.7,TCP,1514
18.733263,125.209.233.27,172.30.1.7,TCP,1514
18.733266,125.209.233.27,172.30.1.7,TCP,1514
18.733502,172.30.1.7,125.209.233.27,TCP,66
18.733627,172.30.1.7,125.209.233.27,TCP,66
18.733675,172.30.1.7,125.209.233.27,TCP,66
18.734026,172.30.1.7,125.209.233.27,TCP,66
18.745374,125.209.233.27,172.30.1.7,TCP,1514
18.745378,125.209.233.27,172.30.1.7,TCP,1514
18.745381,125.209.233.27,172.30.1.7,TCP,1514
18.745383,125.209.233.27,172.30.1.7,TLSv1.3,1514
18.745384,125.209.233.27,172.30.1.7,TLSv1.3,1514
18.745387,125.209.233.27,172.30.1.7,TCP,1514
18.745389,125.209.233.27,172.30.1.7,TLSv1.3,1514
18.745565,172.30.1.7,125.209.233.27,TCP,66
18.745878,172.30.1.7,125.209.233.27,TCP,66
18.752981,125.209.233.27,172.30.1.7,TLSv1.3,1514
18.752984,125.209.233.27,172.30.1.7,TCP,1514
18.752987,125.209.233.27,172.30.1.7,TCP,1514
18.752988,125.209.233.27,172.30.1.7,TCP,1514
18.752991,125.209.233.27,172.30.1.7,TLSv1.3,1514
18.752993,125.209.233.27,172.30.1.7,TLSv1.3,1514
18.752995,125.209.233.27,172.30.1.7,TCP,1514
18.752997,125.209.233.27,172.30.1.7,TCP,1514
18.753,125.209.233.27,172.30.1.7,TCP,1514
18.753002,125.209.233.27,172.30.1.7,TCP,1514
18.753005,125.209.233.27,172.30.1.7,TCP,1514
18.753007,125.209.233.27,172.30.1.7,TCP,1514
18.753009,125.209.233.27,172.30.1.7,TCP,1514
18.753011,125.209.233.27,172.30.1.7,TCP,1514
18.753014,125.209.233.27,172.30.1.7,TLSv1.3,559
18.753173,172.30.1.7,125.209.233.27,TCP,66
18.753225,172.30.1.7,125.209.233.27,TCP,66
18.753334,172.30.1.7,125.209.233.27,TCP,66
18.757998,172.30.1.7,168.126.63.2,DNS,78
18.75808,172.30.1.7,168.126.63.2,DNS,78
18.759121,172.30.1.7,43.250.152.66,TCP,78
18.763451,168.126.63.2,172.30.1.7,DNS,164
18.763452,168.126.63.2,172.30.1.7,DNS,120
18.763452,43.250.152.66,172.30.1.7,TCP,74
18.763561,172.30.1.7,43.250.152.66,TCP,66
18.763925,172.30.1.7,43.250.152.66,TCP,1514
18.763933,172.30.1.7,43.250.152.66,TLSv1.3,694
18.764087,172.30.1.7,61.247.197.79,TCP,78
18.764177,172.30.1.7,61.247.197.79,TCP,78
18.764256,172.30.1.7,61.247.197.79,TCP,78
18.770654,43.250.152.66,172.30.1.7,TCP,66
18.770655,43.250.152.66,172.30.1.7,TLSv1.3,304
18.770735,172.30.1.7,43.250.152.66,TCP,66
18.771197,172.30.1.7,43.250.152.66,TLSv1.3,130
18.771694,172.30.1.7,43.250.152.66,TLSv1.3,158
18.772284,172.30.1.7,43.250.152.66,TLSv1.3,571
18.772312,172.30.1.7,43.250.152.66,TLSv1.3,205
18.773481,61.247.197.79,172.30.1.7,TCP,74
18.773482,61.247.197.79,172.30.1.7,TCP,74
18.773483,61.247.197.79,172.30.1.7,TCP,74
18.773561,172.30.1.7,61.247.197.79,TCP,66
18.773584,172.30.1.7,61.247.197.79,TCP,66
18.773593,172.30.1.7,61.247.197.79,TCP,66
18.774086,172.30.1.7,61.247.197.79,TCP,1494
